Meldungsart;Datensatzart;"Lost Art ID";Hersteller/Künstler/Autor:in;Titel;Datierung;Objektart;Inventarnummer/Signatur;Beschreibung;Provenienz;"Veröffentlicht seit";Kontakt;Link;"Literatur / Quelle"
Suchmeldung;Einzelobjekt;427831;"Unbekannt [Künstler:in]";"Große Revue des Kaisers Napoleon an dessen Namenstage am 10. August 1813 auf der großen Ostrawiese bei Dresden";;Malerei;;;"Ankauf 17.04.1890 bei Louis Martin, 200,- RM; Auslagerung 05.04.1943 nach Schloss Dittersbach; Verbleib unbekannt.";2010-12-13;"Museen der Stadt Dresden
Städtische Galerie Dresden 
Wilsdruffer Straße 2
01067 Dresden
+49 (0) 351 488 73 01
+49 (0) 351 488 73 03 
sekretariat@museen-dresden.de 
http://www.galerie-dresden.de/
Dr. Gisbert Porstmann (Direktor)
+49 (0) 351 488 73 01
gisbert.porstmann@museen-dresden.de
Johannes Schmidt (Kustos)
johannes.schmidt@museen-dresden.de";https://www.lostart.de/de/Verlust/427831;"Stadtarchiv Dresden 2.5.17.27, 1890 Beleg Nr. 70; Führer durch das Stadtmuseum zu Dresden, 1911, S.34; Aufstellung der ausgelagerten Bestände des Stadtmuseum Dresden im 2. Weltkrieg, Blatt 4."
Suchmeldung;Einzelobjekt;208525;"Unbekannt (Deutsch (Augsburg)) [Künstler:in]";Schneckenpokal;"1600-1625 (?) [Datierung]";Gefäß;"Ahv 17";"Deckel und Fuß aus vergoldetem Silber sind durchbrochen gearbeitet und teilweise ziseliert. Gezeichnet am Deckel";;2001-08-08;"Stiftung Schloss Friedenstein 
Gotha
Schlossplatz 1
99867 Gotha
0049 (0) 03621 8234-0
0049 (0) 03621 8234-290
http://www.stiftungfriedenstein.de
Dr. Tobias Pfeifer-Helke (Stiftungsdirektor)
+49 (0) 621-8234 100
vorstand@stiftung-friedenstein.de
Dr. Timo Trümper (Kustode für Gemälde und Plastik)
+49 (0) 3621 8234 553
truemper@stiftung-friedenstein.de
Ronny Licht (Provenienzforscher)
+49 (0) 3621-82 34 329
ronny.licht@friedenstein-stiftung.de";https://www.lostart.de/de/Verlust/208525;"Inventar 1764, fol. 155v, Nr. 4; Inventar 1830, fol. 15v, Nr. 6; Inventar 1858, Bd. I, Kap. XXIX, Nr. 1; Aldenhoven Geräth und Schmuck, Goldschmiedsarbeit Nr. 17"
Suchmeldung;Einzelobjekt;445934;"Unbekannt (Deutsch (Preußen)) [Künstler:in]";"Fahne des Königsregiments Nr. 6";"1713/1740 [Datierung]";"Gebrauchs- / Raumtextilie";"AD 4768";"Tuch: Im Mittelschild fliegender Adler, Devisenband mit ""NON SOLI CEDIT"", umgeben vom Palmkranz mit Krone. In den Ecken Monogramme ""FWR"" im Palmkranz mit Krone. Stange: Mit Spitze und Schuh. Nagelung: Längs 62, oben 10, unten mit 12-facher Umwicklung, 72 Nägel.";"Artilleriedepot, die Objekte befanden sich bereits vor 1885 im Berliner Zeughaus";2011-09-19;"Stiftung Deutsches Historisches Museum
Unter den Linden 2
10117 Berlin
+49 (0) 30 203 040 
+49 (0) 30 20304543
info@dhm.de
http://www.dhm.de/
Dr. Brigitte Reineke (Leiterin Zentrale Dokumentation und Provenienzforschung)
+49 (0) 30 203 04406
reineke@dhm.de
Fritz Backhaus (Direktor Sammlungen)
+49 (0) 30 203 04200
backhaus@dhm.de
Prof. Dr. Raphael Gross (Präsident)
+49 (0) 30 203 04101
praesident@dhm.de";https://www.lostart.de/de/Verlust/445934;
Suchmeldung;Einzelobjekt;459411;"Unbekannt (Deutsch, Schwaben, Ulm) [Künstler:in]";"Heiliger Sebastian";"1500 (um) [Datierung]";"Plastik / Skulptur";;"Stehend, in faltenreichem Umhang. Mit alter Fassung. Rückseitig abgeflacht.";"12. Juni 1928 Auktion Helbing Frankfurt (Main), Lot 89 (Abb. Tafel XXXVI); Agathe und Ernst Saulmann, Württemberg/Erlenhof; 1935 Flucht nach Italien; Beschlagnahme der Vermögenswerte durch die Nationalsozialisten; 26. und 27. Juni 1936 Versteigerung Münchener Kunstversteigerungshaus Adolf Weinmüller, Lot 139";2012-09-24;"von Trott zu Solz Lammek (Rechtsanwälte • Notar)
+49 (0) 30 59 00 33 0-0
kanzlei@vontrott-lammek.de";https://www.lostart.de/de/Verlust/459411;
Fundmeldung;Einzelobjekt;594265;"Unbekannt [Künstler:in]";Schwert;"1945 (vor) [Datierung]";"Waffen / Zubehör";59616;"Klinge und Stichblatt wohl chinesisch + Griff evtl. japanisch";"unbekannte Herkunft, wahrscheinlich Fehlzuweisung nach Rückgabe aus der Sowjetunion";2021-02-15;"Staatliche Ethnographische Sammlungen
GRASSI Museum Leipzig
Johannisplatz 5-11
04103 Leipzig
+49 (0) 341 9731901
mvl-grassimuseum@skd.museum
https://www.skd.museum
Direktorin
+49 (0) 341 9731901
mvl-grassimuseum@skd.museum";https://www.lostart.de/de/Fund/594265;
Suchmeldung;Einzelobjekt;124881;;Dünenlandschaft;;Zeichnung;1777;;;2001-08-08;"Kunsthalle Bremen
28195 Bremen
+49 (0) 421 32908 47
office@kunsthalle-bremen.de
http://www.kunsthalle-bremen.de
Dr. Christoph Grunenberg (Direktor)
+49 (0)421 32908 200
grunenberg@kunsthalle-bremen.de
Dr. Dorothee Hansen (Kustodin Alte Meister)
+49 (0)421 32908 260
hansen@kunsthalle-bremen.de
Dr. Maria Aresin (Kustodin Kupferstichkabinett)
+49 (0)421 32908 261
aresin@kunsthalle-bremen.de";https://www.lostart.de/de/Verlust/124881;
Fundmeldung;Einzelobjekt;595062;"Unbekannt (Frankreich / France) [Künstler:in]";Kredenz;"1550-1600 [Datierung]";Möbel;18/23;"Kredenz mit Widderköpfen und Hermenkaryatiden";"Lyon; [...]; 1967 aus dem Wiesbadener Kunsthandel erworben";2021-03-11;"Städtische Museen Wetzlar
Kornblumengasse 1 
35578 Wetzlar
+49 644199-4131
museum@wetzlar.de
https://www.wetzlar.de/kultur/museen/sammlung-von-lemmers-danforth.php
Dr. Anja Eichler (Leiterin der Städtischen Sammlungen Wetzlar)
06441 99-4131
museum@wetzlar.de";https://www.lostart.de/de/Fund/595062;"Wolfram Koeppe, Die Lemmers-Danforth-Sammlung Wetzlar, Heidelberg 1992, S. 87"
Suchmeldung;Einzelobjekt;307880;"Weiditz, Hans (2) [Künstler:in]";Herkules;"1945 [Zeitraum]";"Plastik / Skulptur";;Metallkunst;"Verlustgeschichte: Safe der Dresdner Bank, Dresden 1945; bei Verlust verpackt in Ledertasche ""Bellevue""";2005-05-12;;https://www.lostart.de/de/Verlust/307880;
Suchmeldung;Einzelobjekt;568198;;"Louis XV.-Schreibtisch (Louis XV Schrijftafel)";;Möbel;"I.A.F. 10666";"Bronzeornament auf Ecken und KantenQuelle: Algemeen Politieblad van het Koninkrijk der Nederlanden, Jg. 95, Nr. 34, 30. November 1946 publizierten Liste 719 „Te ‘s-Gravenhage ontvreemd in 1943/1944, hollandsche teekeningen, t. w.“; Intern Aangifte Formulier vom 9.5.1946, BArch Koblenz B 323/2 fol. 169 mit eigenhändiger Skizze von F. Lugt;";"Frits Lugt, Den Haag; verschollen seit 1945";2017-07-20;"Marc Parein
+41 79 953 06 08
contact@frits-lugt.org
Nico Y. Lugt
+41 79 413 44 67
contact@frits-lugt.org";https://www.lostart.de/de/Verlust/568198;
Suchmeldung;Einzelobjekt;527180;"Porzellanmanufaktur Meissen [Manufaktur]";Walzenkrug;;Gefäß;"Os 254 (Oppenheimer)
Por. 180 (Mannheimer)
Mü 1570/8 
103  (Kieslinger/Mühlmann II) 
319 (Muller & Cie)";"Supplement Oppenheimer: Böttgersteinzeug, Böttgerporzellan, aus sogenanntem Eisenporzellan, eine chinesische Hütte von Brombeersträuchern flankiert ist ins schwarze Material geschnitztMuller & Cie: Walzenkrug aus sogenanntem Eisenporzellan, ein chinesischer Herr auf seinem Thron eingraviert. Deckel und Montierung aus Zinn. [keine Angabe der Provenienz Oppenheimer]Lit.:• Dr. Franz Kieslinger [Dienststelle Mühlmann] (Hrsg.): Verzeichnis der Restbestände der Sammlung Mannheimer. Wien 1942. • Supplement Oppenheimer. S.1-15. In: NL – HaNA, 2.08.42. Stichting Nederlands Kunstbezit (SNK).• US – NARA, RG 260. M1946. Administrative records, correspondence, denazification orders, custody receipts, property cards, Jewish restitution claim records, property declarations, and other records from the Munich CCP. Roll 145. Restitution Research Records. Mannheimer Collection: Catalog, Volume II.• US - NARA, RG 260. M1946. Photographs of art objects stolen by the Nazis from the Linz Museum and other collections in Europe. Roll 276-281. Photographs Taken by the Munich Central Collecting Point, OMGUS, of Artworks Appropriated by Germany during World War II. • Porselein-Mannheimer bestemd voor de verkoop. In: NL - HaNA, 2.08.42. - SNK, Stichting Nederlands Kunstbezit, Nr. 565 - Stukken betreffende de verkoop van kunstvoorwerpen die behoren tot de Mannheimer collectie op de veiling van 14 oktober 1952, 1952.• Frederick Muller & Cie:Catalogue de tableaux, antiquités, objets d'art provenant de la collection du Dr. F. Mannheimer, 14.-21.10.1952. Amsterdam 1952.";"Sammlung Dr. Franz und Margarethe Oppenheimer, Berlin und Wien, - 1938 (um) -Sammlung Dr. Fritz Mannheimer, Amsterdam 1938 (um) -sichergestellt durch Dienststelle Mühlmann für Sonderauftrag Linz, 1941 -CCP MünchenRestitution an die Niederlande, Amsterdam Rijksmuseum AmsterdamAuktion Muller & Cie, Amsterdam 14.-21.10.1952, Lot 319";2015-05-08;"Rosbach & Fremy (Rechtsanwälte)
+49 (0) 30 280 70 71/72
office@ra-rff.de";https://www.lostart.de/de/Verlust/527180;
