Meldungsart;Datensatzart;"Lost Art ID";Hersteller/Künstler/Autor:in;Titel;Datierung;Objektart;Inventarnummer/Signatur;Beschreibung;Provenienz;"Veröffentlicht seit";Kontakt;Link;"Literatur / Quelle"
Suchmeldung;Einzelobjekt;149558;"Mattioli, Pietro Andrea [Autor:in]
von Aventin [Verlag]";"New Kreuterbuch : mit den allerschönsten und artlichsten Figuren aller Gewechss";"1563 [Erscheinungsdatum]";Buch;;;;2001-08-08;"August-Bebel-Str. 50a
06108 Halle (Saale)
+49 (0) 345 47 239 147
+49 (0) 345 47 239 149
bibliothek@leopoldina.org
http://www.leopoldina.org
Deutsche Akademie der Naturforscher Leopoldina e. V.
+49 (0) 345 47 239 147
bibliothek@leopoldina.org";https://www.lostart.de/de/Verlust/149558;
Suchmeldung;Einzelobjekt;86727;"Pinkenburg, G. [Autor:in]";"Strassen, Die, Berlins";"1892 [Erscheinungsdatum]";Buch;4756;;;2001-08-08;"Stiftung Stadtmuseum Berlin
10178 Berlin
(030) 24002150
(030) 24002187
info@stadtmuseum.de
http://www.stadtmuseum.de
Lukas Seidel
+49 (0) 353 059-820
fotothek@stadtmusuem.de";https://www.lostart.de/de/Verlust/86727;
Fundmeldung;Einzelobjekt;477249;;"Generalkarte von Mitteleuropa <1:200000> - 4346";"1940 [Erscheinungsdatum]";"Karte / Grundrisse";9175;"Zum Katalog der SLUB";"NS-Raubgut (Verdacht). Quelle: Zugangsbuch der Sächsischen Landesbibliothek ""Geographisches Institut der Universität Berlin"", inventarisiert als Geschenk";2013-10-02;"Zellescher Weg 18
01054 Dresden
+49 (0) 351 4677 390
+49 (0) 351 4677 111
http://www.slub-dresden.de/startseite/
Jana Kocourek (Abteilungsleiterin Handschriften, Alte Drucke und Landeskunde)
+49 (0)351 4677 520
Jana.Kocourek@slub-dresden.de";https://www.lostart.de/de/Fund/477249;
Suchmeldung;Einzelobjekt;567939;"Leyden, Lucas Hugensz. van [Künstler:in]";"Der Apostel Johannes";"1510 [Datierung]";Druckgrafik;"Kl 146";"B. 90, NH 90.";"Vermächtnis des Senators Hieronymus Klugkist, 1851.";2017-06-22;"Kunsthalle Bremen
28195 Bremen
+49 (0) 421 32908 47
office@kunsthalle-bremen.de
http://www.kunsthalle-bremen.de
Dr. Christoph Grunenberg (Direktor)
+49 (0)421 32908 200
grunenberg@kunsthalle-bremen.de
Dr. Dorothee Hansen (Kustodin Alte Meister)
+49 (0)421 32908 260
hansen@kunsthalle-bremen.de
Dr. Maria Aresin (Kustodin Kupferstichkabinett)
+49 (0)421 32908 261
aresin@kunsthalle-bremen.de";https://www.lostart.de/de/Verlust/567939;
Fundmeldung;Einzelobjekt;589808;"Deutsche Industrie-Werke AG [Künstler:in]";"Motorrad D-Rad R 0/6";"1920 [Datierung]";Beförderungsmittel;"1/1981/0756 000";"Fahrgestell-Nr. 23318, Motor-Nr. 23318, Poddig Slg. Liste ""Motorrad II"" 11";"1981 (bis) Hugo Poddig, Berlin1981 Stiftung Deutsches Technikmuseum Berlin";2020-07-21;"Stiftung Deutsches Technikmuseum Berlin
Trebbiner Straße 9
10963 Berlin
+49 30 / 439734-0 
+49 30 / 439734-175
info@technikmuseum.berlin
http://www.technikmuseum.berlin
Joachim Breuninger (Vorstand der Stiftung)
+49 30 / 439734-103
Breuninger@technikmuseum.berlin
Peter Schwirkmann  (Leitung Sammlungsdienste / Provenienzforschung)
+49 30 / 439734-157
Schwirkmann@technikmuseum.berlin";https://www.lostart.de/de/Fund/589808;
Fundmeldung;Einzelobjekt;447876;"Oppenheim, Edward Phillips [Autor:in]
Hodder and Stoughton [Verlag]";"The Lion and the lamb";"1936 [Erscheinungsdatum]";Buch;"8 FAB IX, 3623/d";"Weitere Informationen im Göttinger Universitätskatalog: Externer Link";"NS-Raubgut; Bezugsquelle: Beschaffungsamt; Exlibris: Universitäts-Bibliothek zu Göttingen. Überwiesen von der Notgemeinschaft der deutschen Wissenschaft, Berlin; Notiz (radiert, teilweise überklebt): Angehalten Jüdischer Autor. Grundel; Notiz: VL (verbotene Literatur) (radiert)Provenienz: BeschaffungsamtProvenienz: Notgemeinschaft der deutschen Wissenschaft, Berlin / ExlibrisNotiz: Angehalten Jüdischer Autor. GrundelNotiz: VL (verbotene Literatur)Zugang: 1943-06-24 / NS-RaubgutBeschaffungsamt";2011-11-18;"Niedersächsische Staats- und 
Universitätsbibliothek Göttingen
Platz der Göttinger Sieben 1
37073 Göttingen
http://www.sub.uni-goettingen.de
Dr. Christian Fieseler (Leiter der Abt. Spezialsammlungen)
0551-3925280
fieseler@sub.uni-goettingen.de
Dr. Wilfried Enderle  (Fachreferat Geschichte)
0551-395200
enderle@sub.uni-goettingen.de";https://www.lostart.de/de/Fund/447876;
Suchmeldung;Einzelobjekt;227434;"Schreger, Odilo O.S.B. [Autor:in]
Rieger [Verlag]";"Lustig und nützlicher Zeitvertreiber, in sich begreifend allerhand erklärte fremde und juristische Wörter, schöne Sprüchwörter ... zs. getr. von ...";"1777 [Erscheinungsdatum]";Buch;"Jac 724";"504 S., 8. verm. u. verb. Aufl.";"In das Schloss Kynau (die Angaben über diesen Ort sind widersprüchlich, zunächst heißt es Künau bei Grünberg, dann Schloss Kuhnau, gemeint ist aber wohl doch Kynau im Kreis Waldenburg, heute Zagorze Slaskie) wurden im Juni 1943 60 Kisten mit ca. 7.500 Bänden verlagert, die den wertvollsten Teil der Göritz-Lübeck-Stiftung, die Sammlung Friedlaender (12 Kisten), die Sammlung Jacobsen, die Werther-Sammlung (1 Kiste) enthielten. Nach einem Bericht vom 2.5.1945 soll das Bergungsgut abtransportiert worden sein.
Auslagerung (Kynau (Waldenburg), Schloss Kynau)";2001-08-08;"Zentral- und Landesbibliothek Berlin 
Abteilung 4 | Landesbibliothek
Breite Straße 30-36
10178 Berlin
http://www.zlb.de 
Zentral- und Landesbibliothek Berlin (Abteilung 4 | Landesbibliothek)
+49 30 90226-466
landesbibliothek@zlb.de";https://www.lostart.de/de/Verlust/227434;
Suchmeldung;Einzelobjekt;586598;"Unbekannt [Künstler:in]";"Trauergerüst für die Pfalzgräfin Hedwig";"1657 [Datierung]";Druckgrafik;"III 2775";"Delineatio des Leichen-Conducts der Pfalzgräfin Hedwig.";"Erworben durch Kauf von Hugo Helbing am 04.05.1937 in München, gilt seit dem Zweiten Weltkrieg als verschollen.";2020-03-23;"Deutsches Theatermuseum
München
Galeriestraße 4a
80539 München
(089) 2106910
(089) 21069191
info@deutschestheatermuseum.de
http://www.deutschestheatermuseum.de
Dr. Susanne de Ponte (Oberkonservatorin für Graphik, Modelle, Gemälde und Skulptur)
089-210691-27
susanne.de.ponte@deutschestheatermuseum.de";https://www.lostart.de/de/Verlust/586598;
Fundmeldung;Einzelobjekt;417985;"Frahm [Verlag]";"Kleiner Katechismus der Freimaurerei ; Teil 1. Lehrlingsgrad";"1909 [Erscheinungsdatum]";Buch;"Nb 4922/50-1<4>";"Weitere Informationen im Online-Katalog der Staatsbibliothek zu Berlin: Externer Link";"Restituiert an die Große National-Mutterloge ""Zu den Drei Weltkugeln"", 1965Provenienz: Große National-Mutterloge Zu den Drei Weltkugeln <Berlin>NS-Raubgut / Restitution <Kulturpolitik> / Datum 1965Große National-Mutterloge Zu den Drei Weltkugeln <Berlin> NS-Raubgut Restitution <Kulturpolitik>
Status
restituiert";2010-11-25;"Unter den Linden 8
10117 Berlin
+49 (0) 30 266 - 0
+49 (0) 30 266 331301 
https://staatsbibliothek-berlin.de/
Dr. Petra-Regine Dehnel (Wiss. Mitarbeiterin in der Abteilung Handschriften und Historische Drucke)
+49 (0) 30 266 - 436659
petra-regine.dehnel@sbb.spk-berlin.de
Heike Pudler (Referatsleiterin in der Abteilung Handschriften und Historische Drucke)
+49 (0) 30 266 - 436650
heike.pudler@sbb.spk-berlin.de
Michaela Scheibe (Stellv. Leiterin der Abteilung Handschriften und Historische Drucke)
+49 (0) 30 266 - 436551
michaela.scheibe@sbb.spk-berlin.de";https://www.lostart.de/de/Fund/417985;
Suchmeldung;Einzelobjekt;303551;;"Melchior Frauenlob stellt einen Revers über seine Bestallung als Kammerschreiber in der Geheimen Rentkammer durch Kurfürst Johann Georg I. von Sachsen aus.";"1611-08-20 [Dokumentdatum]";"Urkunde / Faksimile";"10001 Ältere Urkunden, Nr. 12728";"Sprache: Deutsch";"Kurfürsten von Sachsen; in Auslagerungsstelle Herrenhaus Gersdorf bei Roßwein verschollen
Auslagerung (Rosswein, Herrenhaus Gersdorf)";2004-05-13;"Sächsisches Staatsarchiv - 
Hauptstaatsarchiv Dresden
Archivstraße 14
01097 Dresden
01074 Dresden
Dr. Ute Essegern (Stellvertretende Abteilungsleiterin)
+49(0)351 89219-710
ute.essegern@sta.smi.sachsen.de
Prof. Dr. Peter Wiegand (Abteilungsleiter)
+49(0)351 89219-710
peter.wiegand@sta.smi.sachsen.de";https://www.lostart.de/de/Verlust/303551;
