Meldungsart;Datensatzart;"Lost Art ID";Hersteller/Künstler/Autor:in;Titel;Datierung;Objektart;Inventarnummer/Signatur;Beschreibung;Provenienz;"Veröffentlicht seit";Kontakt;Link;"Literatur / Quelle"
Fundmeldung;Einzelobjekt;576999;"Wolfradt, Willi [Autor:in]
J. J. Ottens-Verlag [Verlag]";"Wilhelm Wagner";"[ca. 1930] [Erscheinungsdatum]";Buch;"1.8° 23";"1 Band";"ETG (Edith und Georg Tietz) - Berlin; Arisierung 1934, Emigration 1937, Enteignung 1942; via Reichstauschstelle in Stadtbibliothek Bautzen";2018-05-07;"Stadtbibliothek Bautzen
Schloßstraße 10
02625 Bautzen
03591 534-850
stadtbibliothek@bautzen.de
http://www.bautzen.de/stadtbibliothek.asp";https://www.lostart.de/de/Fund/576999;
Suchmeldung;Einzelobjekt;435720;"Pissarro, Camille Jacob [Künstler:in]";"Dorfstraße / Französische Landschaft";"1871 [Datierung]";Malerei;;"weitere Titel: Chemin De Plaine, Avec un Porte de Jardin a Droite; Rue de Village Signatur unten links: C. Pissarro 1871; Gemälde mit Abbildung in Rückerstattungsakten Hedwig Stern identischLiteratur: Venturi, Lionello, Les archives de l'impressionisme, vols. I & II, 1939: ""Camille Pissarro"", no. 126, pl. no. 26; IFARreports Vol. 12, February-March 1991, p. 13;Art Newspaper, June 1998";"Erwerb in den frühen 20er oder 30er Jahren; bis 1936 Sammlung Hedwig Stern, September 1937 Tannhauser, München; 1938 Nachmann, Brückenallee 2, Berlin-Tiergarten; Möbelspedition Edmund Franzkowiak & Co, Berlin; Verbleib unbekannt";2011-04-14;;https://www.lostart.de/de/Verlust/435720;
Suchmeldung;Einzelobjekt;428471;"Hickes, Francis (Sheldon) [Künstler:in]";"Kissenplatte oder Rücklaken mit der Geschichte der Susanna";"1605 (um) [Datierung]";"Gebrauchs- / Raumtextilie";"436 (Graupe)";"Hickes, Francis (Sheldon)1603 (ab) [Übernahme der Werkstatt] Aus Seide, Wolle und Metallfäden gewirkt, in vorwiegend hellem Gelb, Blau, Rosa und Weiß. Das querrechteckige Mittelfeld wird von einer Bordüre aus Karyatiden und Blumengirlanden eingefaßt. Es zeigt unter drei von Säulen getragenen Bögen die Geschichte der Susanna. Im ersten Feld Susanna mit zwei Mägden, im zweiten die Überraschung durch die beiden Greise, im dritten die Verhandlung vor dem Richter.Lit.: Paul Graupe: Die Sammlung Frau Emma Budge. Hamburg, Versteigerung am 27., 28. und 29.September 1937. Katalognummer 436; LAB, A Rep. 243-04 Nr. 28, Versteigerungsniederschrift vom 20.10.1937; Vgl. Goebel, Band III, 2, Nr. 125 b.";"Sammlung Budge; Käufer 1937 (Graupe): Essberger, 3100,-";2010-12-13;"Rosbach & Fremy (Rechtsanwälte)
+49 (0) 30 280 70 71/72
office@ra-rff.de";https://www.lostart.de/de/Verlust/428471;
Fundmeldung;Einzelobjekt;583755;"Unbekannt (China) [Künstler:in]";Räuchergefäß;"206 (v.Chr.)/220 (n.Chr.) [Datierung]";Gefäß;10428;"Auf vier Füßen in Form von Zwergen, rechteckige geschlossene profilierte Wandung, darüber durchbrochene Zone mit Drachen, Ziege, Schlange etc.";"o.D./o.D., unbekannter Eigentümer/Besitzer; o.D./1942-03, Kunsthandlung Kalebdjian, Avenue d'Jéna 52, Paris; seit 1942-03, Museum für Kunsthandwerk (Museum Angewandte Kunst), erworben im Tausch von der Kunsthandlung Kalebdjian, Paris";2019-07-19;"Museum für Angewandte Kunst
Schaumainkai 17
60594 Frankfurt (Main)
(069) 2123 4037
(069) 2123 0703
info.angewandte-kunst@stadt-frankfurt.de
http://www.museumangewandtekunst.de/
Wagner K, Matthias
(069) 212-34037
info.angewandte-kunst@stadt-frankfurt.de";https://www.lostart.de/de/Fund/583755;
Suchmeldung;Einzelobjekt;10556;"Wagenbauer, Max Josef [Künstler:in]";"Herde mit Hirtenknaben in offener Landschaft";"1823 [Datierung]";Malerei;281;"Signatur: M.J. Wagenbaur 1823.";"1868 durch den Leipziger Kunstverein erworben. 1945 am Auslagerungsort Lauenstein abhanden gekommen.";2001-08-08;"Katharinenstr. 10
04109 Leipzig
(0341) 216 999 0
(0341) 216 999 99
mdbk@leipzig.de
http://www.mdbk.de
Dr. Jan Nicolaisen  (Chefkurator Malerei und Skulptur)
+49 (0) 341 216 999 45
jan.nicolaisen@leipzig.de
Dr. Jeannette Stoschek (Chefkuratorin Grafische Sammlung)
+49 (0) 341 216 999 40
jeannette.stoschek@leipzig.de";https://www.lostart.de/de/Verlust/10556;
Fundmeldung;Einzelobjekt;573417;;"Pendant for Torah shield with dedicatory inscription";"1851/1900 (?) [Datierung]";"Kunsthandwerk / -gewerbe";"B50.02.0271(b);148/178";"Object Name: Pendant for Torah shieldSubject: Torah shieldsSee two similar pendants dedicated to the parents and to the son of the donor.Hebrew inscription: ""Donation to the synagogue of the city of [the next word is illegible], the Holy Community of Altingen in memory for ever, with my love to this Holy Congregation""";"Received through JRSO (Jewish Restitution Successor Organization)Wiesbaden collecting point number: 228";2018-01-10;"Israel Museum
POB 71117
9171002 Jerusalem
972-2-6708811
972-2-5631833
info@imj.org.il
Bareket Mann (Registrar)
bareket@imj.org.il";https://www.lostart.de/de/Fund/573417;
Suchmeldung;Einzelobjekt;237447;"Poussin, Gaspard [Künstler:in]";"Wasserfall in Tivoli";;Malerei;6088;"The steep cliffs with a waterfall and a small ancient temple with a colonade to the right. Above the waterfall are half dressed fishermen.";;2001-08-08;"Tereshchenkivs'ka St. 15-17 (вул. Терещенківська 15/17)
01004 Kiew
+38 (044) 234 35 76
khanenkomuseum@ukr.net
http://www.khanenkomuseum.kiev.ua
Vira I. Vinogradova (Віра Іллівна Виноградова) (Generaldirektorin (Генеральний директор))
+38 (044) 234-35-76
museumkhanenko@gmail.com
Yelena Zhyvkova (Head of Department - European Painting)
+38 (044) 234 35 76
zhivkova@yandex.ru";https://www.lostart.de/de/Verlust/237447;
Fundmeldung;Einzelobjekt;567716;"Unbekannt (Deutsch / Berlin) [Künstler:in]";"Durchbrochene Schale";"1901/2000 [Datierung]";"Kunsthandwerk / -gewerbe";"Mü. 44979/5";"Oval eingebogene Schale, gitterartig durchbrochen. Dekor: Medallon und Rankenmotive in Gold und blau. Darin bunte Blumen";;2017-05-12;"Bundesamt für Auswärtige Angelegenheiten
Kirchhofstraße 1-2
14776 Brandenburg
I-AU-RL@bfaa.bund.de";https://www.lostart.de/de/Fund/567716;
Fundmeldung;Einzelobjekt;592161;"Unbekannt (Manufaktur Fürstenberg) [Künstler:in]";Vase;"1770 (um) [Datierung]";Gefäß;1940/280;"Die Deckelvase mit Muschelgriffen und Blumendekor wurde von der Porzellanmanufaktur Fürstenberg gefertigt. Der glatte Vasenkörper, auf dem die Malerei gut zur Geltung kommt, ist typisch für das ausgehende 18. Jahrhundert.";"Das Städtische Museum Göttingen kaufte diese Vase am 13. Dezember 1940 von dem Händler Aloys Menges aus Hannover für insgesamt 300 Reichsmark. Da sich die Geschäftsunterlagen dieses Händlers noch nicht haben auffinden lassen, ist der Vorbesitzende der Vase bisher unbekannt. Die Vase hat keine Besitzvermerke oder Stempel.";2020-10-26;"Städtisches Museum Göttingen
Ritterplan 7/8
37070 Göttingen
(0551) 4002843
(0551) 4002059
museum@goettingen.de
http://www.museum.goettingen.de/
Andrea Rechenberg M.A. (Leiterin)";https://www.lostart.de/de/Fund/592161;
Suchmeldung;Einzelobjekt;313042;"Avanzo, Jacopo (1367) [Künstler:in]";"Szene aus der Legende einer Heiligen";;Malerei;"Gundersheimer Gutachten S.119, Nr.25";"Die obere Hälfte des Bildes zeigt die heilige Fürstin mit einer Krone auf ihrem geflochtenen Haar im blaugoldenem Kleid an reich besetzter Tafel. Zu ihrer Rechten fünf Jungfrauen, zu ihrer Linken vier andere Mädchen und ein Greis. Vor ihr auf dem Tisch hält eine weisse Taube einen Zweig im Schnabel, ein Rabe eine Schlange; ein Adler neben ihrem Haupt. In der unteren Bildhälfte drei Szenen aus dem Martyrium der Heiligen. Diese Darstellungen werden links von einem heiligen Diakon, rechts von einem jungen ritterlichen Heiligen flankiert, R. im Renaissancestil";"Früher bei Marchese Corsi, Florenz; Sammlung Joseph Spiridon, Paris (Versteigerungskatalog Cassirer-Helbing, 1929, Nr. 3); Auktion Ottmar Strauss bei Helbing Frankfurt (Main), Nr. 45, 21.-24. Mai 1935, Lot 73, Abbildung Tafel 9; 2012 gütliche Einigung mit den Erben nach Ottmar Strauss
Status
restituiert";2006-03-08;"von Trott zu Solz Lammek (Rechtsanwälte • Notar)
+49 (0) 30 59 00 33 0-0
kanzlei@vontrott-lammek.de";https://www.lostart.de/de/Verlust/313042;
