Meldungsart;Datensatzart;"Lost Art ID";Hersteller/Künstler/Autor:in;Titel;Datierung;Objektart;Inventarnummer/Signatur;Beschreibung;Provenienz;"Veröffentlicht seit";Kontakt;Link;"Literatur / Quelle"
Suchmeldung;Einzelobjekt;312174;"Gerticz, Petrus [Autor:in]
Stöckel, Wolfgang [Drucker:in]";"Parvulus philosopiae naturalis in Physicam Aristotelis introductorius";"1450/1550 [Zeitraum]
1499 [Erscheinungsdatum]";"Wiegendruck / Frühdruck";"Inc. 67";Lateinisch;"Herzogliche Öffentliche und Private Bibliothek Meiningen, Stempel siehe Seite Besitzstempel";2006-01-16;;https://www.lostart.de/de/Verlust/312174;
Suchmeldung;Einzelobjekt;419784;"Lint, Hendrik Frans van [Künstler:in]";Jagdstück;;Gemälde;931;;"Herzog Joachim Ernst von Anhalt, Dessauer Georgium, beim Pächter";2010-08-31;"Wolf von Trotha (Bevollmächtigter)
+49 (0) 69 710 35 554
office@trotha.de";https://www.lostart.de/de/Verlust/419784;
Fundmeldung;Einzelobjekt;479665;"Dekobra, Maurice [Autor:in]
Fayard / Bellenand [Drucker] [Verlag]";"Le livre de demain ; 202. Fusillé à l'aube";"1939 [Erscheinungsdatum]";Buch;"Ag 2517/142-202";"Akzessions-Nr. auf der Rücks. des Titelbl.: D 1941.3430Weitere Informationen im Online-Katalog der Staatsbibliothek zu Berlin: Externer Link";"Verdacht auf NS-Raubgut. Quelle: Akzessionsjournal der Preußischen Staatsbibliothek D ausl. D 1941.3430 ""Ausw. Amt Bln."", inventarisiert als Donum 1941-11-17Provenienz: Deutschland <Deutsches Reich>, Auswärtiges AmtProvenienz: Preußische Staatsbibliothek <Berlin> / Zugang / Datum 1941-11-17 / Zugangsnummer D 1941.3430 / NS-Raubgut Deutschland <Deutsches Reich> / Auswärtiges Amt Preußische Staatsbibliothek <Berlin> NS-Raubgut";2014-02-19;"Unter den Linden 8
10117 Berlin
+49 (0) 30 266 - 0
+49 (0) 30 266 331301 
https://staatsbibliothek-berlin.de/
Dr. Petra-Regine Dehnel (Wiss. Mitarbeiterin in der Abteilung Handschriften und Historische Drucke)
+49 (0) 30 266 - 436659
petra-regine.dehnel@sbb.spk-berlin.de
Heike Pudler (Referatsleiterin in der Abteilung Handschriften und Historische Drucke)
+49 (0) 30 266 - 436650
heike.pudler@sbb.spk-berlin.de
Michaela Scheibe (Stellv. Leiterin der Abteilung Handschriften und Historische Drucke)
+49 (0) 30 266 - 436551
michaela.scheibe@sbb.spk-berlin.de";https://www.lostart.de/de/Fund/479665;
Suchmeldung;Einzelobjekt;188144;;"Die Kommunisten und der Kommunistenbund";;Archivgut;"Nr. 35";;;2001-08-08;"Sächsisches Staatsarchiv - 
Hauptstaatsarchiv Dresden
Archivstraße 14
01097 Dresden
01074 Dresden
Dr. Ute Essegern (Stellvertretende Abteilungsleiterin)
+49(0)351 89219-710
ute.essegern@sta.smi.sachsen.de
Prof. Dr. Peter Wiegand (Abteilungsleiter)
+49(0)351 89219-710
peter.wiegand@sta.smi.sachsen.de";https://www.lostart.de/de/Verlust/188144;
Fundmeldung;Einzelobjekt;474338;"Petrović, Ljubomir [Autor:in]
Kon [Verlag]";"Antologija srpske kritike";"1929 [Erscheinungsdatum]";Buch;Lit.slav.113:16;;"Knjižara Gece Kona <Beograd>
Status
restituiert";2013-05-06;"Universitätsbibliothek
'Bibliotheca Albertina'
Leipzig
Beethovenstr. 6
04107 Leipzig
+49 (0)341 97 30500
(0341) 9730596
http://www.ub.uni-leipzig.de
Dr. Anne Lipp (Direktorin)
+49 (0)341 9730501
lipp@ub.uni-leipzig.de";https://www.lostart.de/de/Fund/474338;
Fundmeldung;Einzelobjekt;588295;"Busse, Carl [Autor:in]
Engelhorn [Verlag]";"Das Gymnasium zu Lengowo. - 2.";"1907 [Erscheinungsdatum]";Buch;"34 X F 18 : 2";"Stempel: Bücherei der Publikationsstelle; Exlibris: Stiftung des Deutschen Ostmarkenvereins; Zugangsnummer: Publikationsstelle Berlin-Dahlem: O. V. - Acc 835;NS-Raubgut";"Vorbesitzer: Deutscher Ostmarkenverein";2020-05-15;"Herder-Institut für historische Ostmitteleuropaforschung - Institut der Leibniz-Gemeinschaft 
Forschungsbibliothek
Gisonenweg 5-7
35037 Marburg
+49 6421 184-202
+49 6421 184-139
mail@herder-institut.de
http://www.herder-institut.de";https://www.lostart.de/de/Fund/588295;
Suchmeldung;Einzelobjekt;300803;;"Akten Burggraf Alexander Aemil (1704-1745): Staats-, Hof- und Kriegsdienst Vk (Militaria)";"1704/1745 [Dokumentdatum]";Archivgut;;"Regiment Finckenstein-Lewaldt; 1 Paket, ehemals Schrank und Fach 16,10";"Dohnasche Archivbestände aus Schloss Schlobitten (Ostpreußen), 16.-19. Jahrhundert; Verlust mit Kriegsende 1945";2004-03-12;;https://www.lostart.de/de/Verlust/300803;
Fundmeldung;Einzelobjekt;471473;"Schleiermacher, Friedrich *1768-1834* [Autor:in]
Realschulbuchhandlung Berlin [Drucker:in]
Realschulbuchhandlung [Verlag]";"Zwei Predigten : am 22sten Julius und am 5ten August in der Dreifaltigkeitskirche zu Berlin gesprochen";"1810 [Dokumentdatum]";Buch;"Sc 28860 g - 1/2";"Weitere Informationen im Online-Katalog der Bibliothek der Berlin-Brandenburgischen Akademie der Wissenschaften: Externer Link";"Mit hs. Eintrag: Aug. Döbner 1832Stempel: Deutsche Akademie der Wissenschaften zu Berlin, BibliothekQuelle: Zugangsbuch Kauf 1953-1955 der Deutschen Akademie der Wissenschaften zu Berlin 1954/450, ""Wilhelm Heims, Leipzig"", inventarisiert als Kauf 1954-07-07Verdacht auf NS-Raubgut";2013-03-06;"Bibliothek der Berlin-Brandenburgischen Akademie 
der Wissenschaften
Unter den Linden 8
10117 Berlin
(030) 20370487
(030) 20370476
http://bibliothek.bbaw.de
Dr. Marianne Seidig (Leiterin der Akademiebibliothek)
(030) 20370487
seidig@bbaw.de";https://www.lostart.de/de/Fund/471473;
Suchmeldung;Einzelobjekt;5000008567;"Hurter, Friedrich von [Autor:in]
Hurter [Verlag]";"Denkwürdigkeiten aus dem letzten Decennium des achtzehnten Jahrhunderts";"1840 [Erscheinungsdatum]";Bibliotheksgut;"Gc 1062";;;2008-11-03;"Gottfried Wilhelm Leibniz 
Bibliothek - Niedersächsische
Landesbibliothek
Waterloostraße 8
30169 Hannover
+49 511 1267-0
+49 511 1267-202
information@gwlb.de 
http://www.gwlb.de
Anne May (Bibliotheksdirektorin)
+49 (0) 511 1267-303/304
direktion@gwlb.de";https://www.lostart.de/de/Verlust/5000008567;
Suchmeldung;Einzelobjekt;444799;;"Die Verpachtung der Fischerei in der Wipper und Liethe";"1732 [Dokumentdatum]";Archivgut;"Z 70, C 10e Nr. 4";;"ehemaliges Staatsarchiv Zerbst";2011-09-13;"Landeshauptarchiv
Sachsen-Anhalt
Brückstraße 2
39114 Magdeburg
+49 (0) 391 59806-0
+49 (0) 391 59806-600
poststelle@lha.mi.sachsen-anhalt.de
http://www.lha.sachsen-anhalt.de
Volkmar, Dr. Christoph (Koordinator Lost Art)
+49 (0) 391 59806 230
volkmar@lha.mi.sachsen-anhalt.de";https://www.lostart.de/de/Verlust/444799;
