Meldungsart;Datensatzart;"Lost Art ID";Hersteller/Künstler/Autor:in;Titel;Datierung;Objektart;Inventarnummer/Signatur;Beschreibung;Provenienz;"Veröffentlicht seit";Kontakt;Link;"Literatur / Quelle"
Suchmeldung;Einzelobjekt;399034;"Marsyas. Eine Zweimonatsschrift [Autor:in]";"Th. Tagger";"1917/1919 [Erscheinungsdatum]";Buch;"Los 190";"6 Hefte (alles, was erschien).";"Berlin / Max Perl, Auktion 180, 1933-5-18/1933-5-19";2007-12-14;;https://www.lostart.de/de/Verlust/399034;
Suchmeldung;Einzelobjekt;315108;"Peter Rosegger [Verfasser:in]";"Deutsches Autograph";"1875-03-06 [Dokumentdatum]";Archivgut;346/3277;"1 S., 8°";;2006-06-23;"Stiftung Luthergedenkstätten
in Sachsen-Anhalt
Lutherhaus
Collegienstraße 54
06886 Lutherstadt Wittenberg
+49 (0) 3491 420 30
+49 (0) 3491 420 32 70
info@martinluther.de
http://www.martinluther.de
Anne-Katrin Ziesak (Stiftung Luthergedenkstätten in Sachsen-Anhalt)
+49(0)3491 4203 117
Anne-Katrin.Ziesak@martinluther.de
Petra Gröschl (Reformationsgeschichtliche Forschungsbibliothek)
+49 (0) 3491 5069 240
groeschl@rfb-wittenberg.de";https://www.lostart.de/de/Verlust/315108;
Fundmeldung;Einzelobjekt;434552;"Heine, Heinrich [Autor:in]
Reclam [Verlag]";"Sämtliche Werke ; Bd. 3. Deutschland. Ludwig Börne. Novellistische Fragmente. Memoiren";"1887 [Erscheinungsdatum]";Buch;"Dd 3 : 560 [pr] [9] (r)";"Stempel: Thüringische Landesbibliothek <Weimar>Weitere Informationen im Online-Katalog NS-Raubgut der Herzogin Anna Amalia Bibliothek";"Forschungssammlung NS-Raubgut <Weimar, Herzogin-Anna-Amalia-Bibliothek>Vorbesitz: Sozialdemokratischer Verein Schnauderhainichen | StempelZugang: Thüringische Landesbibliothek Weimar | Stempel | Zugangsnummer 1934.1,120 | NS-Raubgut | Datum 1934-04-04 | Erläuterung: Erwerbungsart: D. - Quelle: Zugangsbuch ""Überweisung aus Thüring. Biblioth. früherer sozialdemokratischer Ortsgruppen u.ä."" (Signatur: Loc A : 200. 1931)Abgang: Herzogin Anna Amalia Bibliothek | Restitution | Datum 2020 | Erläuterung: Restitution an RechtsnachfolgerZugang: Herzogin Anna Amalia Bibliothek | Restitutionsexemplar | Datum 2020 | Erläuterung: Dauerleihgabe der Friedrich-Ebert-Stiftung nach RestitutionSammlung: Sammlung Überweisungen sozialdemokratischer Ortsgruppen
Status
restituiert";2011-03-15;"Klassik Stiftung Weimar / Herzogin Anna Amalia Bibliothek
Platz der Demokratie 1
99423 Weimar
+49 (0) 3643 545 200  
+49 (0) 3643 545 220 
haab@klassik-stiftung.de
http://www.klassik-stiftung.de/einrichtungen/herzogin-anna-amalia-bibliothek/";https://www.lostart.de/de/Fund/434552;
Suchmeldung;Einzelobjekt;172637;"Thalhofer, Johann Baptist [Künstler:in]";"Bildnis des Kurfürsten Karl Philipp von Greiffenklau, Fürstbischof von Würzburg";;Malerei;"Kat. Düsseldorf 34";;"Verlustgeschichte: Festung Ehrenbreitstein, März 1945-03 bis Oktober. Wurden angeblich durch Kriegseinwirkung vernichtet. Offiziell wurde dem Vorwurf nie nachgegangen, daß französische und amerikanische Armeeangehörige die Objekte aus dem Depot auf der Festung Ehrenbreitstein entwendet haben könnten. Der Verdacht, daß zumindest einige Objekte nach Frankreich und USA gelangte, bestätigt sich durch zwei Vorgänge: Die Madonna aus der 'Kärlicher Verkündigung' (Inventar P 937) wurde in Frankreich von O. Wertheimer 1948 erworben. Er gab die Skulptur and das Mittelrhein-Museum zurück. Und das Gemälde Lucas van Leyden 'Speisung der Fünftausend', Flügelaltar (Inventar M 1968/67) tauche 1968 auf einer Auktion von Sotheby´s auf. Der Einlieferer wurde von amerikanischen Anwälten vertreten. Das Museum gelangte schließlich wieder in den Besitz des Gemäldes.; Verantwortlich: franz/amerik. (?/?) ; Organisation: Militärische Verwaltung
Auslagerung (Ehrenbreitstein, Festung)";2001-08-08;"Mittelrhein-Museum
Koblenz
Zentralplatz 1
56068 Koblenz
+49 (0) 261 129 2520
+49 (0) 261 129 2500
info@mittelrhein-museum.de
http://www.mittelrhein-museum.de
Dr. Claudia Heitmann (Wissenschaftliche Mitarbeiterin / Sammlungsverwaltung)
+49 (0)261 / 1292504
claudia.heitmann@stadt.koblenz.de";https://www.lostart.de/de/Verlust/172637;
Fundmeldung;Einzelobjekt;569707;"Izvolʹskij, Aleksandr P. [Autor:in]
Dt. Verl.-Ges. für Politik und Geschichte [Verlag]";"Iswolski im Weltkriege : der diplomatische Schriftwechsel Iswolskis aus den Jahren 1914 - 1917 ; neue Dokumente aus den Geheimakten der russischen Staatsarchive";"1925 [Erscheinungsdatum]";Buch;35.c.2394;"Weitere Informationen im Online-Katalog der Staats- und Universitätsbibliothek Bremen";"restituiert / Als Dauerleihgabe von den Erben erhaltenRückgabe erfolgtProvenienz: Angestelltenkammer BremenZugang: 1937.02.08
Status
restituiert";2017-10-11;"Staats- und Universitätsbibliothek Bremen
Bibliothekstraße
28359 Bremen
+49 (0)421 218 59610
suub@suub.uni-bremen.de
http://www.suub.uni-bremen.de
Müller, Maria-Elisabeth (Direktorin)
+49 (0)421 218 59400";https://www.lostart.de/de/Fund/569707;
Suchmeldung;Einzelobjekt;308234;"Ägyptisch [Künstler:in]";"Kleiner liegender Bronzehund";;"Plastik / Skulptur";"Auktionskatalog Graupe Teil 1/592";"Kleiner liegender Bronzehund. Ägypten. Länge 6 cm";"Am 25. und 26. Januar 1935 (Teil 1) bzw. am 26. und 27. April 1935 (Teil 2) bei Paul Graupe, Berlin, versteigert.";2005-05-23;"Pierre-Yves Samson (Nachtragsliquidator)
liquidator@oppenheimer.legal";https://www.lostart.de/de/Verlust/308234;
Suchmeldung;Einzelobjekt;448910;"Unbekannt (Französisch) [Künstler:in]
Huet-Duthé [Künstler:in]";"Le repos après la Chasse";"1701/1800 [Datierung]";Druckgrafik;;"In Farben gedruckt. Qu. Fol. Gerahmt. Gegenstück zu Auktion Ottmar Strauss bei Helbing Frankfurt (Main), Nr. 45, 24. Mai 1935, Lot 1369";"Auktion Ottmar Strauss bei Helbing Frankfurt (Main), Nr. 45, 24. Mai 1935, Lot 1368";2011-11-11;"von Trott zu Solz Lammek (Rechtsanwälte • Notar)
+49 (0) 30 59 00 33 0-0
kanzlei@vontrott-lammek.de";https://www.lostart.de/de/Verlust/448910;
Suchmeldung;Einzelobjekt;43636;;"Ohne Titel";;Malerei;"GK I 12021";;"Schloß Pfaueninsel (B-PF), ausschließlich Gk I Nummer vorhanden";2001-08-08;"Stiftung Preußische Schlösser
und Gärten Berlin-Brandenburg
Gemäldesammlung
14469 Potsdam
14414 Potsdam
(0331) 96940
(0331) 9694307
schloesserdirektion@spsg.de
http://www.spsg.de
Dr. Samuel Wittwer (Direktor der Schlösser und Sammlungen)
+49 (0) 331 96 94 307
schloesserdirektion(at)spsg.de
Dr. Ulrike Schmiegelt-Rietig (Provenienzforschung)
+49 (0) 331 96 94 874
u.schmiegelt@spsg.de";https://www.lostart.de/de/Verlust/43636;"Stiftung Preußische Schlösser und Gärten, Zerstört, entführt, verschollen. Die Verluste der preußischen Schlösser im Zweiten Weltkrieg, Gemälde I, Potsdam 2004"
Suchmeldung;Einzelobjekt;309757;;"Runde Schale";"301/400 [Datierung]";Gefäß;"Auktionskatalog Graupe Teil 2/544";"Dickes, olivgrünes Glas, mit Iris.";"Am 26. und 27. April 1935 (Teil 2) bei Paul Graupe, Berlin, versteigert.";2005-08-16;"Pierre-Yves Samson (Nachtragsliquidator)
liquidator@oppenheimer.legal";https://www.lostart.de/de/Verlust/309757;
Fundmeldung;Einzelobjekt;5000003199;"Berchtold, Ludmilla [Verfasser:in]";"Eigenhändiger Brief an unbekannt";"1855-08-08 [Dokumentdatum]";"Brief / Postkarte";"H.I.N. 77192";"3 Seiten; mit Federzeichnung als Vignette";"Akten: erworben bei einer Auktion des Dorotheums am 11.4.1940; keine weiteren Angaben";2004-01-16;"Wiener Stadt- und Landes-
bibliothek /
Vienna City Library
A-1082 Wien
+43 1 4000-84978
+43 1 4000-7219
mer@m09.magwien.gv.at
http://www.stadtbibliothek.wien.at
Mertens, Christian
+43 1 4000-84978
mer@m09.magwien.gv.at";https://www.lostart.de/de/Fund/5000003199;
