Meldungsart;Datensatzart;"Lost Art ID";Hersteller/Künstler/Autor:in;Titel;Datierung;Objektart;Inventarnummer/Signatur;Beschreibung;Provenienz;"Veröffentlicht seit";Kontakt;Link;"Literatur / Quelle"
Suchmeldung;Einzelobjekt;984;"Nolde, Emil [Künstler:in]";"Schwarzer Teufel";"1929 [Datierung]";Malerei;;;"Verlust 1945 am Auslagerungsort Teupitz. Nolde lagerte seine Gemälde, zusammen mit den Leihgaben, die sich im Märkischen Museum Berlin befanden, nach Teupitz aus. Hier sollen diese angeblich von der Bevölkerung geplündert, beziehungsweise zerstört worden seien.
Auslagerung (Teupitz)";2001-08-08;"Seebüll 31
25927 Neukirchen, Seebüll
+49 (0)4664-98 39 30
+49 (0)4664-98 39 329
info@nolde-stiftung.de
http://www.nolde-stiftung.de
Dr. Astrid Becker (Stellvertretende Direktorin)
becker@nolde-stiftung.de";https://www.lostart.de/de/Verlust/984;"Urban, Martin: Emil Nolde. Werkverzeichnis der Gemälde; 2 Bde; München/London; 1987/1990 Nr. 1090."
Fundmeldung;Einzelobjekt;532443;"Rank, Josef [Autor:in]
Haase [Verlag]";"Kurzgefasstes Taschenwörterbuch der böhmischen und deutschen Sprache. Böhmisch-deutscher Teil";"1909 [Erscheinungsdatum]";Buch;"A 56/70-1,5.Aufl.";"Weitere Informationen im Online-Katalog des Bibliothekssystems der Justus-Liebig-Universität Gießen: Externer Link";"Deutschland (Gebiet unter Alliierter Besatzung, Amerikanische Zone). Amt der Militärregierung für Hessen. Offenbach Archival DepotStempelNS-Raubgut";2016-02-05;"Universitätsbibliothek Gießen
Otto-Behagel-Str. 8
35394 Gießen
+49 (0)641 99-14032
+49 (0)641 99-14039
auskunft@bibsys.uni-giessen.de
http://www.ub.uni-giessen.de
Dr. Olaf Schneider (Bibliotheksoberrat)
+49 (0)641/99-14052
Olaf.Schneider@bibsys.uni-giessen.de";https://www.lostart.de/de/Fund/532443;
Suchmeldung;Einzelobjekt;440874;;"Der Ankauf des Stubenrauch'schen Hauses am Schlosse zu Bernburg";"1722 [Dokumentdatum]";Archivgut;"Z 18, C 1b I Nr. 22";;"ehemaliges Staatsarchiv Zerbst";2011-09-13;"Landeshauptarchiv
Sachsen-Anhalt
Brückstraße 2
39114 Magdeburg
+49 (0) 391 59806-0
+49 (0) 391 59806-600
poststelle@lha.mi.sachsen-anhalt.de
http://www.lha.sachsen-anhalt.de
Volkmar, Dr. Christoph (Koordinator Lost Art)
+49 (0) 391 59806 230
volkmar@lha.mi.sachsen-anhalt.de";https://www.lostart.de/de/Verlust/440874;
Suchmeldung;Einzelobjekt;567884;"Cuyp, Aelbert [Künstler:in]";"Sommerlandschaft mit Kühen";;Malerei;;signiert;"Philip Blumstein, Beschlagnahme durch die Gestapo Sommer 1941";2017-06-22;"Dr. Monika Tatzkow (Wissenschaftlicher Dokumentationsdienst)
+49 (0) 30 64 128 13
tatzkow@t-online.de";https://www.lostart.de/de/Verlust/567884;
Suchmeldung;Einzelobjekt;520967;"Marsili, E. [Künstler:in]";Kinderkopf;;"Plastik / Skulptur";;;"Sammlung Rudolf Mosse; Versteigerung, Berlin (Auktions-Haus ""Union"") 1934-6-6, Kat.Nr. 389";2014-09-01;"J. Eric Bartko (Director of Investigations) (Bartko, Zankel, Bunzel & Miller (www.bzbm.com))
ebartko@bzbm.com";https://www.lostart.de/de/Verlust/520967;
Suchmeldung;Einzelobjekt;418939;"Unbekannt [Künstler:in]";"Kolter (Seidensteppdecke)";;"Gebrauchs- / Raumtextilie";;"In brauner Seide";"Sammlung Cramer, Clementine, geb. Fuld und David, Paris. Beschlagnahme in Paris 1942.";2010-08-05;"von Trott zu Solz Lammek (Rechtsanwälte Notar)
+49 (0) 30 59 00 33 0-0
kanzlei@vontrott-lammek.de";https://www.lostart.de/de/Verlust/418939;
Suchmeldung;Sammelobjektgruppe;539539;;"500 Einzelschriften (Bibliotheksgut)";;Bibliotheksgut;;"Bestände der Alten Ratsbibliothek Mühlhausen (15.-19. Jahrhundert). Die Alte Ratsbibliothek umfasste 1203 Titel in 747 Bänden, darunter 43 Inkunabeln in 40 Bänden. Nach dem Zweiten Weltkrieg erlitt die Bibliothek große Verluste, als die Rote Armee im Jahre 1947 590 Titel in 709 Bänden (darunter 112 Bände Inkunabeln) requirierte. Alle Bemühungen um die Rückführung dieser wertvollen Drucke blieben bisher erfolglos. Lediglich im Zusammenhang mit der Rückgabe derartiger Bestände an die Deutsche Staatsbibliothek Berlin (1959) wurden auch zwei Inkunabelbände aus der Mühlhäuser Ratsbibliothek zurückerstattet. Die Bände sind durch ein im Laufe der Zeit nur leicht abgewandeltes Supralibros gekennzeichnet, das anfangs auf den Vorderdeckel aufgeklebt und später geprägt wurde: LIBER// REIPVB//IMPERIA//LIS//MOL//HVSINAE.";"Verlustgeschichte (Mühlhausen / Beschlagnahme, Mühlhausen (Unstrut-Hainich-Kreis, Thüringen), 1947)";2001-08-08;"Stadtverwaltung Mühlhausen Stadtarchiv
Ratsstraße 19
99974 Mühlhausen
+49 (0) 3601 452142
+49 (0) 3601 452137
stadtarchiv@stadtverwaltung.muehlhausen.de
http://www.muehlhausen.de
Dr. Helge Wittmann (Fachbereichsleiter)
+49 (0) 3601 45 21 42
Stadtarchiv@muehlhausen.de";https://www.lostart.de/de/Verlust/539539;
Suchmeldung;Einzelobjekt;260463;"Weiland, C. F. [Autor:in]
geogr. Instit. [Verlag]";Europa;"1824 [Erscheinungsdatum]";"Karte / Grundrisse";"Cart. II. 54";;;2002-06-27;"Universitätsbibliothek
'Bibliotheca Albertina'
Leipzig
Beethovenstr. 6
04107 Leipzig
+49 (0)341 97 30500
(0341) 9730596
http://www.ub.uni-leipzig.de
Dr. Anne Lipp (Direktorin)
+49 (0)341 9730501
lipp@ub.uni-leipzig.de";https://www.lostart.de/de/Verlust/260463;
Fundmeldung;Einzelobjekt;465923;"Ibsen, Henrik [Autor:in]
S. Fischer [Verlag]";"Sämtliche Werke ; Bd. 3";"1907 [Dokumentdatum]";Buch;"Jb 68700";"Weitere Informationen im Online-Katalog der Bibliothek der Berlin-Brandenburgischen Akademie der Wissenschaften: Externer Link";"FehlstelleStempel: Deutsche Akademie der Wissenschaften zu Berlin, BibliothekQuelle: Zugangsbuch Kauf 1950-1952 der Deutschen Akademie der Wissenschaften zu Berlin 1951/3193, ""Hannemanns Buchh."", inventarisiert als Kauf 1951-12-19Verdacht auf NS-Raubgut";2013-02-11;"Bibliothek der Berlin-Brandenburgischen Akademie 
der Wissenschaften
Unter den Linden 8
10117 Berlin
(030) 20370487
(030) 20370476
http://bibliothek.bbaw.de
Dr. Marianne Seidig (Leiterin der Akademiebibliothek)
(030) 20370487
seidig@bbaw.de";https://www.lostart.de/de/Fund/465923;
Suchmeldung;Einzelobjekt;309977;"Unbekannt (Englisch) [Künstler:in]";Nadelbüchse;"1780 (um) [Datierung]";"Kunsthandwerk / -gewerbe";"Auktionskatalog Graupe Teil 2/149";"Nadelbüchse, goldmontiert. Blaugrauer Bandachat mit einfachen Goldreifen und Rubinkopf. England. Länge 8 cm";"Am 26. und 27. April 1935 (Teil 2) bei Paul Graupe, Berlin, versteigert.";2005-08-16;"Pierre-Yves Samson (Nachtragsliquidator)
liquidator@oppenheimer.legal";https://www.lostart.de/de/Verlust/309977;
