Meldungsart;Datensatzart;"Lost Art ID";Hersteller/Künstler/Autor:in;Titel;Datierung;Objektart;Inventarnummer/Signatur;Beschreibung;Provenienz;"Veröffentlicht seit";Kontakt;Link;"Literatur / Quelle"
Suchmeldung;Einzelobjekt;293668;"Nesteroff, Michail Wassiljewitsch [Künstler:in]";"Mutter Gottes von Gorodezk";"1914 [Datierung]";Malerei;"1948 kleines russisches sh, kleines russisches r,";Gemälde;;2003-10-13;"Zhon Myronosyts Str. 11 (Жон Мироносиць 11)
61002 Kharkiv Oblast
+38 (256) 706-33-95 
artmuseum_kharkiv@i.ua
http://artmuseum.kh.ua/
Valentina V. Mizgina (Валентина Василівна Мизгіна)  (Direktorin (Директор))
+38 (057) 706 33 95
artmuseum_kharkiv@i.ua";https://www.lostart.de/de/Verlust/293668;
Suchmeldung;Einzelobjekt;317299;"Schadow, Gottfried [Künstler:in]";"Werkzeichnungen für den Guß des Reiterstandbilds";;Zeichnung;;"Entwürfe zum Denkmal Friedrich des Großen und dessen architektonischer Umgebung; Blatt 8: Bez.: Bl. D";;2006-09-06;"Akademie der Künste
Kunstsammlung
Luisenstraße 60
10117 Berlin
(030) 200 57 4030 
(030) 200 57 4033
kunstsammlung@adk.de
http://www.adk.de
Doris Kachel (Provenienzforschung)
+49(0)30 200 57- 40 36
kachel@adk.de";https://www.lostart.de/de/Verlust/317299;
Suchmeldung;Einzelobjekt;87739;"Thalheim, Louise [Autor:in]";"Büchlein, Das, Stillvergnügt";"1882 [Erscheinungsdatum]";Buch;12562;;;2001-08-08;"Stiftung Stadtmuseum Berlin
10178 Berlin
(030) 24002150
(030) 24002187
info@stadtmuseum.de
http://www.stadtmuseum.de
Lukas Seidel
+49 (0) 353 059-820
fotothek@stadtmusuem.de";https://www.lostart.de/de/Verlust/87739;
Suchmeldung;Einzelobjekt;440908;;"Tauschkontrakt mit dem Gastwirt Friedrich Große in Friedrichshöhe über eine Wiese auf dem Wehndfelde gegen eine zum Güntersberger Forstorte Langeleich gehörige Fläche von 419 Quadratruten 58 Quadratfuß de 28. Januar und 8. April 1837";"1837 [Dokumentdatum]";Archivgut;"Z 18, C 1b VII Nr. 112";;"ehemaliges Staatsarchiv Zerbst";2011-09-13;"Landeshauptarchiv
Sachsen-Anhalt
Brückstraße 2
39114 Magdeburg
+49 (0) 391 59806-0
+49 (0) 391 59806-600
poststelle@lha.mi.sachsen-anhalt.de
http://www.lha.sachsen-anhalt.de
Volkmar, Dr. Christoph (Koordinator Lost Art)
+49 (0) 391 59806 230
volkmar@lha.mi.sachsen-anhalt.de";https://www.lostart.de/de/Verlust/440908;
Suchmeldung;Einzelobjekt;435786;"Unbekannt [Künstler:in]";Glasflasche;"1701/1800 [Datierung]";Gefäß;108;"braun mit weißem Federdekor; Inventarverzeichnis Sammlung Rosenbacher";"Dr. Gottschewsky, Hamburg, 21.10.1917;Sammlung Paul Rosenbacher, Berlin; Verlust 1939";2011-04-26;"Rosbach & Fremy (Rechtsanwälte)
+49 (0) 30 280 70 71/72
office@ra-rff.de";https://www.lostart.de/de/Verlust/435786;
Suchmeldung;Einzelobjekt;320567;"Meier, J. Chr. Fr. J. [Autor:in]";"Glaubensbekenntnis 30. August 1768 in der St. Nicolai Kirche bei seiner Taufhandlung abgelegt";"1768 [Erscheinungsdatum]";Buch;3333;;;2007-02-05;"Stiftung Stadtmuseum Berlin
10178 Berlin
(030) 24002150
(030) 24002187
info@stadtmuseum.de
http://www.stadtmuseum.de
Lukas Seidel
+49 (0) 353 059-820
fotothek@stadtmusuem.de";https://www.lostart.de/de/Verlust/320567;
Fundmeldung;Einzelobjekt;458525;"Haude & Spener [Verlag]";"Geflügelte Worte : der Zitatenschatz des deutschen Volkes";"1914 [Erscheinungsdatum]";Buch;"A 49/330";"Weitere Informationen im Online-Katalog des Bibliothekssystems der Justus-Liebig-Universität Gießen: Externer Link";"Deutschland (Gebiet unter Alliierter Besatzung, Amerikanische Zone). Amt der Militärregierung für Hessen. Offenbach Archival DepotStempelNS-Raubgut";2012-08-21;"Universitätsbibliothek Gießen
Otto-Behagel-Str. 8
35394 Gießen
+49 (0)641 99-14032
+49 (0)641 99-14039
auskunft@bibsys.uni-giessen.de
http://www.ub.uni-giessen.de
Dr. Olaf Schneider (Bibliotheksoberrat)
+49 (0)641/99-14052
Olaf.Schneider@bibsys.uni-giessen.de";https://www.lostart.de/de/Fund/458525;
Suchmeldung;Einzelobjekt;227745;"Zaupser, Andreas [Autor:in]
Lentner [Verlag]";"Versuch eines bairischen und oberpfälzischen Idiotikons. Nebst gramm. Bemerk. über diese zwo Mundarten u. e. kl. Samml. von Sprüchwörtern u. Volksliedern.";"1789 [Erscheinungsdatum]";Buch;"Jac 1074";"105 S.";"In das Schloss Kynau (die Angaben über diesen Ort sind widersprüchlich, zunächst heißt es Künau bei Grünberg, dann Schloss Kuhnau, gemeint ist aber wohl doch Kynau im Kreis Waldenburg, heute Zagorze Slaskie) wurden im Juni 1943 60 Kisten mit ca. 7.500 Bänden verlagert, die den wertvollsten Teil der Göritz-Lübeck-Stiftung, die Sammlung Friedlaender (12 Kisten), die Sammlung Jacobsen, die Werther-Sammlung (1 Kiste) enthielten. Nach einem Bericht vom 2.5.1945 soll das Bergungsgut abtransportiert worden sein.
Auslagerung (Kynau (Waldenburg), Schloss Kynau)";2001-08-08;"Zentral- und Landesbibliothek Berlin 
Abteilung 4 | Landesbibliothek
Breite Straße 30-36
10178 Berlin
http://www.zlb.de 
Zentral- und Landesbibliothek Berlin (Abteilung 4 | Landesbibliothek)
+49 30 90226-466
landesbibliothek@zlb.de";https://www.lostart.de/de/Verlust/227745;
Fundmeldung;Einzelobjekt;474305;"Paludan-Müller, Frederik [Autor:in]
Reitzel [Verlag]";"Adam Homo";"1863 [Erscheinungsdatum]";Buch;66-8-6854:2;;"Armhaus, Victor / Stempel";2013-05-06;"Universitätsbibliothek
'Bibliotheca Albertina'
Leipzig
Beethovenstr. 6
04107 Leipzig
+49 (0)341 97 30500
(0341) 9730596
http://www.ub.uni-leipzig.de
Dr. Anne Lipp (Direktorin)
+49 (0)341 9730501
lipp@ub.uni-leipzig.de";https://www.lostart.de/de/Fund/474305;
Suchmeldung;Einzelobjekt;277528;"Bellotto, Bernardo (Schule des Canaletto) [Künstler:in]";"Die Kirche der St. Maria della Salute in Venedig";;Malerei;"Handschriftliches Verzeichnis Nr. 64";"Im Vordergrund befindet sich die Dogana.Die in den Suchmeldungen angegebene Inventarnummer (Handschriftliches Verzeichnis) könnte sich rückseitig auf den Gemälden/Grafiken befinden.";"Henry Stollsche Kunstsammlung";2003-04-04;"Kunstsammlung Neubrandenburg
17033 Neubrandenburg
(0395) 5551290
(0395) 5551299
kunstsammlung@neubrandenburg.de
http://www.kunstsammlung-neubrandenburg.de
Frau Dr. Elke Pretzel (wiss. Mitarbeiterin)
(0395) 5551292
Frau Dr. Merete Cobarg (Direktorin)";https://www.lostart.de/de/Verlust/277528;
