Meldungsart;Datensatzart;"Lost Art ID";Hersteller/Künstler/Autor:in;Titel;Datierung;Objektart;Inventarnummer/Signatur;Beschreibung;Provenienz;"Veröffentlicht seit";Kontakt;Link;"Literatur / Quelle"
Fundmeldung;Einzelobjekt;593184;"Unbekannt [Künstler:in]";"Postschild, Finnland, ""Kirjel. tyhjennetään"" (Briefkasten wird geleert)";"1945 (vor) [Datierung]";"Kunsthandwerk / -gewerbe";3.0.1060;"Posthausschild, Finnland, ""Kirjelaatikko Tyhjennetään [...]"", Bahnpost (Briefkasten wird geleert)";"bis 1943:Finnische Postverwaltungab 1943:Reichspostmuseum Berlinkriegsbedingt verbrachtes Kulturgut";2021-01-05;"Museum für Kommunikation Berlin
Leipziger Strasse 16
10117 Berlin
+49 (0)30 71302 712 
http://www.museumsstiftung.de
Dr. Veit Didczuneit (Abteilungsleiter Sammlungen)
+49 (0)30 71302 710
v.didczuneit@mspt.de";https://www.lostart.de/de/Fund/593184;
Suchmeldung;Einzelobjekt;19485;"Ghirlandaio, Ridolfo [Künstler:in]";"Anbetung des Kindes";;Gemälde;91;"Tafelmalerei: Bild: die Anbetung des Christuskindes durch Maria & Joseph von Nazareth, der Nährvater Christi und Gemahl der Jungfrau Maria; mögliche Attribute: blühende(r) Stock oder Gerte, Lilie, Zimmermannswerkzeuge; Anbetung; Christuskind; Maria (Jungfrau) & Joseph (Heiliger); Zimmermann; Tischler; Stab (blühender); Werkzeug; Lilie";"(frühere) Verwaltung: Berlin; (öffentliche) Sammlung; Staatliche Museen; Abteilung: Gemäldegalerie; Inv. Nr. 91; Zugangsart: Ankauf; Zugangsdatum: 1821; Auslagerungsort: Berlin; Friedrichshain; Flakturm Friedrichshain; Besitzzeit: bis 1945; Zugangsart: Auslagerung; Zugangsdatum: 1941/1942; Vorbesitzer: Berlin & London; (private) Sammlung: Solly, Edward; Besitzzeit: bis 1821";2001-08-08;"Stiftung Preußischer Kulturbesitz
Staatliche Museen zu Berlin
Gemäldegalerie 
Matthäikirchplatz
10785 Berlin
+49 (0) 30 266 42 4001
+49 (0) 30 266 42 4003
gg@smb.spk-berlin.de
http://www.smb.spk-berlin.de
Dr. Neville Rowley (Kurator für italienische Kunst vor 1500)
+49 (0) 30 266 42 4006
n.rowley@smb.spk-berlin.de";https://www.lostart.de/de/Verlust/19485;
Fundmeldung;Einzelobjekt;595006;"Briot, François [Künstler:in]";Kanne;"1600 (um) [Datierung]";Gefäß;18/370;"Gegossene und gelötete Zinn-Kanne mit Darstellung der Temperantia. Fuß ersetzt";"Einlieferer 4 „Besitz von St.“; 3./4.12.1935 Auktion 46 Hugo Helbing Frankfurt/M., Nr. 402; hier oder vor Juli 1961 erworben";2021-03-11;"Städtische Museen Wetzlar
Kornblumengasse 1 
35578 Wetzlar
+49 644199-4131
museum@wetzlar.de
https://www.wetzlar.de/kultur/museen/sammlung-von-lemmers-danforth.php
Dr. Anja Eichler (Leiterin der Städtischen Sammlungen Wetzlar)
06441 99-4131
museum@wetzlar.de";https://www.lostart.de/de/Fund/595006;"Wolfram Koeppe, Die Lemmers-Danforth-Sammlung Wetzlar, Heidelberg 1992, S. 409-410."
Suchmeldung;Einzelobjekt;135577;"Bücken, Peter [Künstler:in]";"Aus der Eifel";;Malerei;081;;;2001-08-08;"Suermondt-Ludwig-Museum Aachen
Wilhelmstraße 18
52070 Aachen
+49 (0) 241 47980 0
+49 (0) 241 37075
info@suermondt-ludwig-museum.de
http://www.suermondt-ludwig-museum.de/
Till-Holger Borchert (Direktor)
+49 (0) 241 47980 10
Till-Holger.Borchert@mail.aachen.de
Michael Rief (stellv. Leiter)
+49 (0) 241 47980 15
Michael.Rief@mail.aachen.de";https://www.lostart.de/de/Verlust/135577;
Suchmeldung;Einzelobjekt;568192;;"Louis XVI-Schreibtisch (Louis XVI Schrijfbureau)";;Möbel;"I.A.F. 08567";"englisch, met wegschivene kwartronde sluitingQuelle: Algemeen Politieblad van het Koninkrijk der Nederlanden, Jg. 95, Nr. 34, 30. November 1946 publizierten Liste 719 „Te ‘s-Gravenhage ontvreemd in 1943/1944, hollandsche teekeningen, t. w.“; Intern Aangifte Formulier vom 25.3.1946, BArch Koblenz B 323/2 fol. 163 mit eigenhändiger Skizze von F. Lugt;";"Frits Lugt, Den Haag; verschollen seit 1945";2017-07-20;"Marc Parein
+41 79 953 06 08
contact@frits-lugt.org
Nico Y. Lugt
+41 79 413 44 67
contact@frits-lugt.org";https://www.lostart.de/de/Verlust/568192;
Fundmeldung;Einzelobjekt;595025;"Unbekannt (Flandern oder Süddeutschland (Nürnberg?) / Flanders or Southern Germany (Nuremberg?)) [Künstler:in]";Laterne;"1600-1650 [Datierung]";Beleuchtung;18/397;"Achteckige Laterne";"1964 im Kunsthandel in Köln erworben";2021-03-11;"Städtische Museen Wetzlar
Kornblumengasse 1 
35578 Wetzlar
+49 644199-4131
museum@wetzlar.de
https://www.wetzlar.de/kultur/museen/sammlung-von-lemmers-danforth.php
Dr. Anja Eichler (Leiterin der Städtischen Sammlungen Wetzlar)
06441 99-4131
museum@wetzlar.de";https://www.lostart.de/de/Fund/595025;"Wolfram Koeppe, Die Lemmers-Danforth-Sammlung Wetzlar, Heidelberg 1992, S. 430."
Suchmeldung;Einzelobjekt;593653;"Porzellanmanufaktur Meissen [Manufaktur]";"Satyrweibchen; zu einer mehrteiligen Plattmenage des Möllendorff-Services gehörig";"1761 (um) [Datierung]";Kleinkunst;;"Das Satyrweibchen hält in der rechten Hand Trauben, die linke Hand ruht auf dem Leib. Seine Haare sind zum Zopf zusammengebunden. Vor ihm Schilfblätter, die einen runden Einsatz für ein Kännchen bilden. Modell: Johann Joachim Kaendler.";"[…] bis Dezember 1926, Gustav von Klemperer (gest. 27.12.1926), Dresden [1]; 30.06.1927, Nachlassregelung, Nachlass zu gleichen Teilen an Victor, Herbert-Otto und Ralph-Leopold von Klemperer [2]; […] [3].";2021-02-08;;https://www.lostart.de/de/Verlust/593653;"Staatliche Kunstsammlungen Dresden, Archiv der Porzellansammlung, Probedrucke, Blatt 28, d (Porzellansammlung Gustav von Klemperer, Dresden 1928). Das hier genannte, auf diesem Probedruck zum Katalog der Porzellansammlung Gustav von Klemperer abgebildete Objekt ist nicht im Katalog von 1928 aufgeführt. Zum Service-Zusammenhang vgl. Christie's, London, Catalogue of the well-known collection of Dresden Porcelain of H. J. King. The greater part of the Collection was formerly part of the Massy-Mainwaring Collection, and exhibited at the Bethnal Green Museum, 05.05.1914, Los 162, Tafel 22; Klemperer 1928, S. 124-125, Nr. 501, Tafel 75; Ulrich Pietsch und Claudia Banz (Hrsg.), Triumph der blauen Schwerter. Meissener Porzellan für Adel und Bürgertum 1710 - 1815, Leipzig 2010, S. 293-295, Kat.-Nrn. 293-297, hier Kat.-Nr. 296 (aus dem Victoria and Albert Museum London, Inv.-Nrn. C 242 A-B-1921, C 243 A-B-1921).[1] Anette Loesch, Das Schicksal der Porzellansammlung Gustav von Klemperers, in: Beiträge öffentlicher Einrichtungen der Bundesrepublik Deutschland zum Umgang mit Kulturgütern aus ehemaligem jüdischen Besitz, bearb. von Ulf Häder (= Veröffentlichungen der Koordinierungsstelle für Kulturgutverluste, Bd. 1), Magdeburg 2001, S. 56-77; Andreas Graul, Gustav und Victor von Klemperer. Eine biographische Skizze (= Publikationen der Eugen-Gutmann-Gesellschaft, Bd. 2), Leipzig 2005; Sabine Rudolph, Restitution von Kunstwerken aus jüdischem Besitz. Dingliche Herausgabeansprüche nach deutschem Recht (= Schriften zum Kulturgüterschutz / Cultural Property Studies), Berlin 2007; [2] Rudolph 2007, S. 41-47, hier S. 41; Amtsgericht Dresden, Nachlassakte Gustav von Klemperer, Einantwortungsurkunde des Zivilgerichts für Inner-Prag, 30.06.1927; [3] Unklar ist, zu welchem Zeitpunkt und unter welchen Umständen das Stück die Porzellansammlung von Klemperer verließ; es ist weder in den einschlägigen Unterlagen zur sogenannten ""Sicherstellung"" der Sammlung von Klemperer (November 1938) noch in den Quellen zur kriegsbedingten Auslagerung der Sammlung aufgeführt.Katalog | catalogue: Externer Link"
Suchmeldung;Einzelobjekt;584363;"Breen, Adam van [Künstler:in]
Vinckboons, David [Künstler:in]
Venne, Adriaen Pietersz. van de [Künstler:in]";"Ijsvermaak / Schlittschuhlaufen";;Gemälde;"Goudstikker Inventory no. 2659";"Auf der Rückseite Aufkleber mit Inventarnummer und Siegel (sh. PDF ""GoudstikkerArtResearchProject.PDF"").";"(Kees) Hermsen (New York) or (Dorus) Hermsen (The Hague), sold to Jacques Goudstikker, Amsterdam, before October 1931; looted by the Nazis, Amsterdam, July, 1940; Hermann Göring;2022 Restitution an die Erben aus dem Stadtmuseum Simeonstift Trier
Status
restituiert";2019-10-09;"Dr. Ewald Volhard (Ansprechpartner für Rückfragen in Deutschland) (Wantuch Thole Volhard Rechtsanwälte GbR)
+49 (0) 171 227 8411
volhard@wtv-art.com
Yaél M. Weitz (Ansprechpartnerin für Rückfragen weltweit ausgenommen Deutschland) (Freedman Normand Friedland LLP)
+1 646 974 0816
yweitz@fnf.law";https://www.lostart.de/de/Verlust/584363;"Archive/Archives: NL - Stadsarchief Amsterdam, Collection 1341, File 38: (= ""Blackbook""), p. 21; NL - Rijksbureau voor Kunsthistorische Dokumentatie, Den Haag, RKD Beelddocumentatie; Ausstellungen/Exhibitions: Catalogus der Tentoonstelling van Hollandsche Winterlandschappen uit de 17e eeuw: ten bate van het Crisis-Comite, in de Zalen van den Kunsthandel J. Goudstikker N.V., Heerengracht 458 - Amsterdam, 6. Febr.-29. Febr. 1932, No. 21, ill.; Nieuwenhuizen Segaar, G.J., Kunsthandel, A. Nieuwenhuizen Segaar, Oude Kunst 1935, 23. October - 21. November 1935. Den Haag, 1935, No. 5"
Fundmeldung;Einzelobjekt;408058;"KPM Königliche Porzellan-Manufaktur Berlin [Manufaktur]";"Tasse mit Untertasse";"1805 [Datierung]
1700/1799 [Zeitraum]";Gefäß;"Badisches Landesmuseum Karlsruhe, V 19512";"Tasse Höhe: 7,5 cm; Tasse Durchmesser: 4,2 cm; Untertasse Höhe: 2,4 cm; Untertasse Durchmesser: 14,2 cm";"Aus der Sammlung Dr. Ernst Gallinek, Baden-Baden; nach dessen Tod 1941 vom Staat angeeignet und an das Badische Landesmuseum Karlsruhe überwiesen.
Status
restituiert";2008-12-03;"Badisches Landesmuseum 
Karlsruhe
76131 Karlsruhe
(0721) 9266514/42
(0721) 9266537 und -6549
info@landesmuseum.de
http://www.landesmuseum.de
Prof. Dr. Eckart Köhne (Direktor)
+49 (0) 721 926 6501
direktion@landesmuseum.de";https://www.lostart.de/de/Fund/408058;
Suchmeldung;Einzelobjekt;415094;;Régence-Sofabank;"1701/1800 [Datierung]";Möbel;;"Dreisitzig, mit Verdurenbezug. Das geschweifte Gestell braun gebeizt. Gestell und Bezug 18. Jahrhundert.";"Sammlung Fritz Gugenheim, versteigert bei Harms, 19.8.1936 Nr. 136; Abbildung Tafel 6";2009-10-20;"von Trott zu Solz Lammek (Rechtsanwälte Notar)
+49 (0) 30 59 00 33 0-0
kanzlei@vontrott-lammek.de";https://www.lostart.de/de/Verlust/415094;
