Meldungsart;Datensatzart;"Lost Art ID";Hersteller/Künstler/Autor:in;Titel;Datierung;Objektart;Inventarnummer/Signatur;Beschreibung;Provenienz;"Veröffentlicht seit";Kontakt;Link;"Literatur / Quelle"
Suchmeldung;Einzelobjekt;296236;"Nanteuil, Robert [Künstler:in]";"Louis de Bailleul";;Druckgrafik;"A 00000";;;2003-10-28;"Staatsgalerie Stuttgart
Konrad-Adenauer-Str. 30 - 32
70173 Stuttgart
+49 (0) 711 470 40 0
+49 (0) 711 236 99 83
info@staatsgalerie.de
http://www.staatsgalerie.de/
Johanna Poltermann (Provenienzforscherin)
+49 (0) 711 470 40-462 (-250)
johanna.poltermann@staatsgalerie.bwl.de";https://www.lostart.de/de/Verlust/296236;
Suchmeldung;Einzelobjekt;84275;"Ernst, Ludw. [Autor:in]";"Juden, Die, die verjudeten Christlichsocialen und Deutschnationalen";"1896 [Erscheinungsdatum]";Buch;5699;;;2001-08-08;"Stiftung Stadtmuseum Berlin
10178 Berlin
(030) 24002150
(030) 24002187
info@stadtmuseum.de
http://www.stadtmuseum.de
Lukas Seidel
+49 (0) 353 059-820
fotothek@stadtmusuem.de";https://www.lostart.de/de/Verlust/84275;
Suchmeldung;Einzelobjekt;69629;"Brehmer, Emil [Künstler:in]";"Schale mit Früchten und Kuchen";;Malerei;4778;;"Um 1865 erworben; Schloß Babelsberg und Flatowturm (P-BA)";2001-08-08;"Stiftung Preußische Schlösser
und Gärten Berlin-Brandenburg
Gemäldesammlung
14469 Potsdam
14414 Potsdam
(0331) 96940
(0331) 9694307
schloesserdirektion@spsg.de
http://www.spsg.de
Dr. Samuel Wittwer (Direktor der Schlösser und Sammlungen)
+49 (0) 331 96 94 307
schloesserdirektion(at)spsg.de
Dr. Ulrike Schmiegelt-Rietig (Provenienzforschung)
+49 (0) 331 96 94 874
u.schmiegelt@spsg.de";https://www.lostart.de/de/Verlust/69629;
Suchmeldung;Einzelobjekt;203722;"Voltz, Ludwig Gustav [Künstler:in]";"Brustbild einer jungen Frau";"1825 [Datierung]";Malerei;"Inv.-Nr. JESt: 1776";;;2001-08-08;"Kulturstiftung Dessau Wörlitz
Hauptverwaltung
Schloss Großkühnau
06846 Dessau-Roßlau
+49 (0)340 646 15 0
+49 (0)340 646 15 10
http://www.gartenreich.com
Dr. Anette Froesch (Leiterin Abteilung Schlösser und Sammlungen)
anette.froesch@gartenreich.de
Prof. Dr. Harald Meller (Kommissarischer Direktor und Vorstand)
+49 (0) 340 646 1540
sekretariat@gartenreich.de";https://www.lostart.de/de/Verlust/203722;
Fundmeldung;Einzelobjekt;220902;"Leeke, Ferdinand [Künstler:in]";"Zyklus von 29 Bildern zu Wagneropern - Die Walküre - Todverkündung (Walküre mit Siegmund und Sieglinde)";;Druckgrafik;mü9416;"unter Glas, brauner Holzrahmen mit gemalten Ornamenten; Sieglinde liegend, dahinter Siegmund zu Walküre (rechts) sehend.";;2001-08-08;"Kunstverwaltung des Bundes
Herbert-Bayer-Straße 5
13086 Berlin
provenienzforschung@kvdb.bund.de
http://www.kunstverwaltung.bund.de";https://www.lostart.de/de/Fund/220902;
Suchmeldung;Einzelobjekt;187532;;"Jerichow (Filmnegativrolle [Kleinbild], fotokopierte Kirchenbücher)";;Kirchenbuch;"K. 8 o";;"Verlustgeschichte: Nach Weteritz, Kreis Gardelegen, ausgelagert und dort verlorengegangen.
Auslagerung (Weteritz (Gardelegen), Gutshaus (Keller))";2001-08-08;"Mützelstraße 22
39307 Genthin
+49 (0) 3933 803521
+49 (0) 3933 803521
kreismuseumjl.genthin@web.de
https://www.lkjl.de/de/kreismuseum.html";https://www.lostart.de/de/Verlust/187532;
Suchmeldung;Einzelobjekt;424396;"Unbekannt (Deutsch) [Künstler:in]";"Porträt der Goldschmied und seiner Frau";"1601/1700 [Datierung]";Malerei;"інв. Н/246/І";"Objekt-Nr. 1.730; Gruppenbild";;2010-11-26;"Stefanyk Str. 3 (вул. Стефаника 3)
79000 Lviv
+ 38 (032) 261 44 48
lviv.national.gallery@gmail.com
Taras S. Voznyak (Тарас Степанович Возняк) (Generaldirektor (Генеральний директор))
+38 (032) 261 44 48
lviv.national.gallery@gmail.com";https://www.lostart.de/de/Verlust/424396;
Fundmeldung;Einzelobjekt;474044;"Lenin, Vladimir I. [Autor:in]
Internat. Arbeiter-Verl. [Verlag]";"Die Bolschewiki und die Machtergreifung 1917";"[s. a.] [Erscheinungsdatum]";Buch;47-8-2815:27;;"Ferlemann, Karl / Stempel";2013-05-06;"Universitätsbibliothek
'Bibliotheca Albertina'
Leipzig
Beethovenstr. 6
04107 Leipzig
+49 (0)341 97 30500
(0341) 9730596
http://www.ub.uni-leipzig.de
Dr. Anne Lipp (Direktorin)
+49 (0)341 9730501
lipp@ub.uni-leipzig.de";https://www.lostart.de/de/Fund/474044;
Suchmeldung;Einzelobjekt;398091;"Wasmann, Friedrich [Künstler:in]";"Segelschiffe im Hafen";;Zeichnung;"Los 1318";;"Berlin / Max Perl, Auktion 180, 1933-5-18/1933-5-19";2007-11-30;;https://www.lostart.de/de/Verlust/398091;
Suchmeldung;Einzelobjekt;528906;"Unbekannt [Künstler:in]";"Vier Barocksessel";;Möbel;;"Mit geschnitzter Stegverbindung, Sitz und Rückenlehne gepolstert, mit bedrucktem Stoffbezug.";"Mayer-Fuld, Lucie - Berlin; Versteigerung durch Walter Achenbach, Berlin, 10. Juli 1940, Lot Nr. 211";2015-09-02;"Von Trott zu Solz Lammek (Rechtsanwälte Notar)
+49 (0) 30 59 00 33 00
kanzlei@vontrott-lammek.de";https://www.lostart.de/de/Verlust/528906;
