Meldungsart;Datensatzart;"Lost Art ID";Hersteller/Künstler/Autor:in;Titel;Datierung;Objektart;Inventarnummer/Signatur;Beschreibung;Provenienz;"Veröffentlicht seit";Kontakt;Link;"Literatur / Quelle"
Fundmeldung;Einzelobjekt;240201;"Basset [Künstler:in]";"Das Palais der ungarischen Garde, Gartenseite";"1701/1800 [Datierung]";Druckgrafik;"HM 70.401";"Stadtansicht Wien; Bezeichnung links unten: A Paris, chez Basset, Graveur, rue St. Jacques";;2001-12-04;"Historisches Museum der Stadt 
Wien
A-1040 Wien
++43-1-505 87 47/84034
++43-1-505 87 47/7201
post@m10.magwien.gv.at 
http://www.museum.vienna.at
Eppel, Peter Dr. 
pep@m10.magwien.gv.at";https://www.lostart.de/de/Fund/240201;
Fundmeldung;Einzelobjekt;586466;"Unbekannt (russischer Künstler; zeitweise Alexander Rodtschenko zugeschrieben) [Künstler:in]";"Ohne Titel";"1920 (um) [Datierung]";"Plastik / Skulptur";8655;;"vor 1972, Galerie Gmurzynska, Köln1972, Erwerb durch das Städtische Museum Mönchengladbach von der Galerie Gmurzynska, Köln";2020-03-23;"Städtisches Museum Abteiberg 
Abteistraße 27 / Johannes-Cladders-Platz
41061 Mönchengladbach
+49-(0)2161-252637
+49-(0)2161-252659
http://www.museum-abteiberg.de";https://www.lostart.de/de/Fund/586466;"Bestandskatalog I, Gemälde, Skulpturen, Aquarelle, Zeichnungen vom Anfang des zwanzigsten Jahrhunderts bis zum Ende der Fünfziger Jahre, hrsg. vom Städtischen Museum Mönchengladbach, 1981, S. 173 mit Abb. (dort A. Rodtschenko zugeschrieben);Bestandskatalog, Kunst der ersten Jahrhunderthälfte, 1900 bis 1960, hrsg. vom Städtischen Museum Abteiberg, Mönchengladbach, 1990, S. 411."
Suchmeldung;Einzelobjekt;533335;;Flügel;;"Musikinstrument / Musikalie";"1 (Bernel-Liste, S. 3)";"Oberteil (Holz natur) mit schwarz lackierten relieferten Füßen auf Rollen. Vgl. Steinway-Flügel. Quelle: www.waehring.or.at/unser-haus/geschichte-des-hauses/ (Abbildung 1).";"Sammlung Emmerich Kálmán, Wien-Paris, bis um 1942 Beschlagnahme durch Einsatzstab Reichsleiter Rosenberg (ERR), Paris";2016-06-01;"Mondex Corporation
info@mondexcorp.com";https://www.lostart.de/de/Verlust/533335;
Suchmeldung;Einzelobjekt;301222;"Agar, Jacques d' [Künstler:in]";"Christine Charlotte (1678-1689)";"1689 (um) [Datierung]";Malerei;"MNO 14 OMO";;"Schloss Quittainen, Kreis Preußisch-Holland; Besitzer: Graf von Dönhoff; Verlust 1945.";2004-04-06;;https://www.lostart.de/de/Verlust/301222;
Fundmeldung;Einzelobjekt;569133;"Unbekannt (Bodenseeschule) [Künstler:in]";"Verkündigung an Joachim";"1450 (um) [Datierung]";Malerei;;"Rückseite ohne Befund.In einer begrünten Hügellandschaft steht links der bärtige Hl. Joachim in blassroter Hirtenkleidung, zu seinen Füßen ein Hund und neun schwarzen bzw. weißen Schafe. Von rechts oben erscheint ein rot geflügelter Engel in gelbem Gewand, die Geburt Mariens verkündend.";"vor 1952: unbekannt;1952: im Besitz von Dr. Benno Griebert, Meersburg;10.5.1952: Ankauf für das Städtische Bodenseemuseum";2017-09-13;"Zeppelin Museum Friedrichshafen
Seestraße 22
88045 Friedrichshafen
+49 (0) 7541 38010
+49 (0) 7541 80181
info@zeppelin-museum.de
http://www.zeppelin-museum.de
Frau Dr. Claudia Emmert (Direktorin)
emmert@zeppelin-museum.de";https://www.lostart.de/de/Fund/569133;
Suchmeldung;Einzelobjekt;573649;"Schiele, Egon [Künstler:in]";"Sitzender weiblicher Akt";;Zeichnung;;"nach Werkverzeichnis Kallir: KD No: 1320; Titel: Sitzender weiblicher Akt; Bleistift. Signiert von Serena Lederer unten rechts. Verso; D. 1443. 19 x 12 5/8"" (48.3 x 32.1 cm). Private Sammluing, Aufmerksamkeit von Fischer Fine Art, London; Provenienz: Serena Lederer; Hans Popper.";"Sammlung August und Serena Lederer (Wien). Beschlagnahmung durch Gestapo März 1938 aus der Wohnung von Serena Lederer, Bartensteingasse 8, 1010 Wien.";2017-12-20;;https://www.lostart.de/de/Verlust/573649;
Fundmeldung;Einzelobjekt;240247;"Seiger, A. [Künstler:in]";"Satirisches Blatt zum Thema aktuelle Damenmode";"1801/1850 [Datierung]";Druckgrafik;"HM 70.352";"Wiener Szene No. 41, Beilage zur Theaterzeitung; Platte Höhe: 26,2 cm, Breite: 21 cm; Bezeichnung links unten: A. Seiger sc., Monogramm rechts unten: AZ";;2001-12-04;"Historisches Museum der Stadt 
Wien
A-1040 Wien
++43-1-505 87 47/84034
++43-1-505 87 47/7201
post@m10.magwien.gv.at 
http://www.museum.vienna.at
Eppel, Peter Dr. 
pep@m10.magwien.gv.at";https://www.lostart.de/de/Fund/240247;
Suchmeldung;Einzelobjekt;297491;"Friedmann, David [Künstler:in]";"Portraits José R. Capablanca & Dr. Emanuel Lasker am Schachbrett";;Zeichnung;;"Schachweltmeister; B.Z. am Mittag 310; Nov. 11, 1925";"Berlin / Speditionsfirma Silberstein & Co, Kurfürstendamm, 1941/42David Friedmann war Schüler von Lovis Corinth und Hermann Struck. Ungefähr 1300 Werke Friedmanns (Ölgemälde, Aquarelle, Lithographien, Zeichnungen, Kupferstiche) wurden aus seinem Lift bei der Berliner Speditionsfirma Silberstein und Co., Berlin Kurfürstendamm wahrscheinlich zw. dem 16. Oktober und Dezember 1941 beschlagnahmt. Friedmanns Berliner Wohnung lag in der Paderborner Str. 9, Berlin W 15; auch nach der Flucht nach Prag am 27. Dezember 1938 bezahlte er bis Februar 1940 Miete; das Atelier in der Xantener Str. 23 (Berlin-Wilmersdorf) hatte er bereits 1933 aufgeben müssen. Seinen Gesamtverlust an eigenen Kunstwerken bezeichnete er nach dem Krieg mit """"ca. 2000"""".16 Gemälde verschwanden vermutlich 1942 aus der Wohnung seines Schwiegervaters, Prof. Dr. Maximilian (Max) Fuchs, Wielandstr. 29, Berlin-Charlottenburg, nachdem das Ehepaar Fuchs 1942 deportiert worden war.Friedmann signierte seine Werke mit Friedmann, D. Friedmann oder Dav. Friedmann.";2004-01-19;;https://www.lostart.de/de/Verlust/297491;
Suchmeldung;Einzelobjekt;594131;"Unbekannt (China) [Künstler:in]";"Tiefe Kumme";"960/1279 (Song-Dynastie) [Datierung]";Gefäß;;"Der Scherben (Schale) besteht aus einer harten porzellanartigen Masse. Im Brand haben sich unbedeckte Stellen braun verfärbt. Die Glasur ist blau (Claire de Lune) und in allen Teilen gleichmäßig dick geflossen. Nur am oberen Rand ist sie ganz dünn, durchsichtig und fast farblos, sodass der leicht gebräunte Scherben durchschimmert. Die Glasur endet am unteren Rand des Gefäßes in dicken Tropfen. Auch der Boden ist von ihr bedeckt. Viele Glasurbläschen verleihen ihr kristallinisches Aussehen und machen sie ein wenig opalisierend. Die Sprüngelung ist ""vielfach gebrochenes Eis"".";"1914 erworben durch Ginsberg von der Firma R. Wagner, Berlin ; 1914 - 1942 Ostasiatica-Sammlung Herbert Ginsberg, Berlin; 1942 wurden große Teile der Ginsberg-Sammlung in Rotterdam durch den Sicherheitsdienst (SD) beschlagnahmt; Verbleib unbekannt";2021-02-10;"Olaf S. Ossmann (Rechtsanwalt)
office@ossmann.ch";https://www.lostart.de/de/Verlust/594131;"Wiedergutmachungsakte im Landesarchiv Berlin: LAB, B Rep. 025-02 Nr. 233/57; undatierter Katalog (um Nov. 1929), in: DigiBaeck, Leo Baeck Institute New York (LBI NY), Gilbert Family Collection, AR 1028/MF 818, Box 7, folder 4, S. 690-921; Ausst. Kat., Ausstellung Chinesischer Kunst, Berlin, 1929, Gesellschaft für Ostasiatische Kunst, Januar - April 1929, Würfel-Verl., 1929, Nr. 568; Ausst. Kat., Sechs Jahrtausende Töpferkunst, Berlin, Staatlichen Museen zu Berlin und der Preußischen Akademie der Künste, Juni-Juli 1934, Nr. 486"
Suchmeldung;Einzelobjekt;412463;"Unbekannt [Künstler:in]";Schnupftabakdosen;;Behältnis;;;"Na Piave 27, Prag, beschlagnahmt von den Nazis 1940 oder 1941.";2009-04-07;"HCPO (Holocaust Claims Processing Office)
claimsques@dfs.ny.gov";https://www.lostart.de/de/Verlust/412463;
